dataset,ego_id,num_nodes,num_edges,num_features,sensitive_attribute,avg_degree,max_degree,density,high_risk_percentage,avg_risk_score
twitter,21816783,63,271,120,@CollegeHumor,10.226415094339623,33,0.13876088069636458,82.53968253968253,0.8149339196958244
twitter,219365298,102,1031,610,@paulecoyote,21.93617021276596,86,0.20015530964861192,89.2156862745098,0.8839385270038363
twitter,22106463,158,1815,814,@JeffreyToobin,23.26923076923077,79,0.1463355639764573,97.46835443037975,0.9576331272474476
twitter,22121627,179,1923,883,@b,22.23121387283237,93,0.12070805348063524,94.97206703910615,0.9187258773390748
twitter,222090651,175,3581,822,@MikeyDeleasa,40.925714285714285,156,0.23520525451559934,89.14285714285714,0.8441982004808695
twitter,22252971,36,34,58,@Shoq:,2.9565217391304346,8,0.05396825396825397,58.333333333333336,0.5835648148148148
twitter,224581852,143,4738,864,#3,67.68571428571428,160,0.46666010046291734,96.5034965034965,0.9429842945624355
twitter,225302763,89,1512,356,@FrasesVersos:,35.576470588235296,95,0.3861082737487232,93.25842696629213,0.923755757228073
twitter,2257971,77,435,181,@JustinBieber,12.985074626865671,57,0.14866712235133286,81.81818181818183,0.7752890868267203
twitter,22745706,116,867,545,@kiemtang,15.763636363636364,58,0.1299850074962519,93.10344827586206,0.9341827248140635
twitter,22751884,110,488,361,#red,9.20754716981132,60,0.08140116763969975,94.54545454545455,0.9356186868686869
twitter,227650565,202,5101,836,@ParamoreLand_,50.756218905472636,193,0.25126841042313186,98.01980198019803,0.9661468396859736
twitter,227785045,56,408,116,@Njr92,15.11111111111111,40,0.2649350649350649,92.85714285714286,0.895476734729988
twitter,228270980,143,4032,950,@antoboros,56.39160839160839,139,0.39712400275780557,98.6013986013986,0.9773246779423947
twitter,22863638,188,2436,900,@mattchew03,26.193548387096776,112,0.1385823188076004,97.87234042553192,0.9713151294610959
twitter,22879382,180,1876,1054,@khanserai:,21.44,120,0.11644941030415891,95.0,0.9251740418420702
twitter,22915745,202,5234,1417,@SamsungMobileUS:,52.86868686868687,180,0.2578198118319295,97.02970297029702,0.9670653294587438
twitter,229425177,114,4948,802,@paramoreHK:,87.57522123893806,153,0.768203695078404,94.73684210526315,0.9089963964739487
twitter,22954430,223,2744,960,@brainpicker:,25.525581395348837,92,0.11085524986870278,95.06726457399103,0.941171970480211
twitter,22958268,101,1021,501,@amy_hennig,20.626262626262626,77,0.2021782178217822,93.06930693069307,0.9005052359929954
twitter,22970486,90,613,384,@Xbox,15.518987341772151,55,0.15305867665418227,78.88888888888889,0.7765899678843153
twitter,229741646,116,3114,457,@UiParamore:,53.689655172413794,129,0.4668665667166417,98.27586206896551,0.9705766531923147
twitter,22977196,206,2554,1001,@hotdogsladies:,24.917073170731708,101,0.12095666587733839,98.54368932038835,0.9797656209185199
twitter,229969377,70,644,325,@peter_chan,19.223880597014926,48,0.26666666666666666,92.85714285714286,0.9093728626629151
twitter,230601773,187,5156,562,@HayleyWonline,55.74054054054054,166,0.2964751883157955,96.79144385026738,0.951734213839121
twitter,230880104,85,3537,573,@Paramore_Panama,90.6923076923077,132,0.9907563025210084,89.41176470588236,0.8720578927487843
twitter,232006900,156,1811,979,@FourCourtJester,23.986754966887418,124,0.149793217535153,92.3076923076923,0.8666742478555571
twitter,232706326,159,3865,719,@Hayleys_Pussy.,48.61635220125786,149,0.3076984316535308,98.11320754716981,0.9649294819514995
twitter,23334169,195,2689,845,#MassEffect3,28.913978494623656,128,0.14216230504890298,92.82051282051282,0.9192161850020206
twitter,233598791,168,5465,621,@AsPatadas:,65.8433734939759,180,0.3895779868833761,97.61904761904762,0.9645616911570662
twitter,234169190,232,3931,1397,@xJamesDC,34.18260869565217,153,0.146701000149276,96.55172413793103,0.9482738444218868
twitter,23469247,51,413,176,#fireball,17.956521739130434,42,0.323921568627451,86.27450980392157,0.8193598085281408
twitter,23503181,101,1824,526,@PC0101,36.118811881188115,114,0.3611881188118812,97.02970297029702,0.9491106256361909
twitter,235219400,135,1950,725,#neuroscience,31.2,117,0.2155887230514096,89.62962962962962,0.8899443741682413
twitter,2363991,228,4462,974,@cityofheroes,41.700934579439256,145,0.1724244532034933,92.98245614035088,0.9200305977157776
twitter,237019614,64,774,423,@joespring:,24.571428571428573,71,0.38392857142857145,93.75,0.9295954751563857
twitter,237049769,98,602,290,@werezompire:,13.377777777777778,63,0.12665684830633284,88.77551020408163,0.8784283635169781
twitter,23742633,242,6483,1676,@HobblinGobblinz,54.70886075949367,213,0.22231747882445732,97.10743801652893,0.9542393060836868
twitter,23759573,99,1548,463,#SSX,32.25,101,0.31910946196660483,94.94949494949495,0.920190088196803
twitter,237845487,44,255,149,@KevinHommeTown,12.142857142857142,26,0.26955602536997886,93.18181818181817,0.911085394622944
twitter,23790454,128,1252,164,#chicago,21.586206896551722,89,0.15403543307086615,89.0625,0.8814434196834381
twitter,238264600,217,1145,587,@SuzyBureau,12.180851063829786,74,0.04885646014678273,85.71428571428571,0.8400100082470536
twitter,23889102,74,345,177,#Canada,9.71830985915493,33,0.12773047019622363,86.48648648648648,0.8787306349806349
twitter,239141315,179,3268,901,@miioow,36.92655367231639,121,0.20513464314857824,96.64804469273743,0.9673055603410406
twitter,239434259,198,2318,860,@GUTZnGORE,25.195652173913043,91,0.11885350971645388,91.41414141414141,0.9191500183587483
twitter,240740059,182,4282,1112,#CaballoBlanco,47.84357541899441,146,0.25997207212676826,96.15384615384616,0.9706959706959707
twitter,24117694,248,9630,2263,@iPr0Ph3T:,78.29268292682927,249,0.31441817944364636,98.38709677419355,0.9750396901811055
twitter,241635675,17,82,95,#AnimeBoston!,9.647058823529411,24,0.6029411764705882,82.35294117647058,0.8057613954672778
twitter,242013901,125,3658,842,@RChaply,60.96666666666667,148,0.472,93.60000000000001,0.9078271976186468
twitter,242024994,152,5034,1097,@FDC_ASHIMOSITY,67.57046979865771,175,0.43865458347856395,92.76315789473685,0.8652679846031569
twitter,242073660,143,2539,954,@k_flyMN,36.01418439716312,109,0.25007386979217966,97.2027972027972,0.9617930054424096
twitter,242479442,182,4212,1031,@BCrums,47.59322033898305,152,0.2557221783741121,96.15384615384616,0.9372776101514496
twitter,243267948,51,1458,367,#Skyrim?,58.32,86,1.143529411764706,94.11764705882352,0.9080880778037752
twitter,24479656,240,7379,1944,@jonathanhliu,62.00840336134454,181,0.2572873082287308,97.91666666666666,0.975586723187537
twitter,24541192,185,1988,774,@GearboxSoftware,22.463276836158194,100,0.11680376028202115,94.5945945945946,0.9327540887792083
twitter,24542441,139,1702,889,@NathanFillion:,25.029411764705884,115,0.1774580335731415,96.40287769784173,0.9583706689879855
twitter,245639401,183,2739,891,#5,30.60335195530726,128,0.16447486939290218,94.53551912568307,0.943581189466546
twitter,24636631,86,544,279,@risspooh,13.108433734939759,41,0.14883720930232558,82.55813953488372,0.8403488609093088
twitter,24815332,232,4747,1503,@jmart730),41.278260869565216,151,0.1771533064636513,98.27586206896551,0.979281835840582
twitter,248224845,173,3896,649,@pqpvitu,46.38095238095238,143,0.2618631536496841,94.79768786127167,0.9303317392528946
twitter,248523038,87,698,345,@ManVsDebt,17.45,56,0.18658112804063084,88.50574712643679,0.8531229496621807
twitter,248883350,184,9042,1122,@ParamoresGaga,98.28260869565217,230,0.5370634354953671,98.36956521739131,0.9637916842477956
twitter,248916246,176,4882,1525,@tokyodolores,56.11494252873563,159,0.317012987012987,97.72727272727273,0.9729371537480695
twitter,24903302,111,909,602,@rainypixels,16.678899082568808,64,0.14889434889434888,95.4954954954955,0.9240457001670238
twitter,24907197,122,280,302,@MichaelKors,7.5675675675675675,33,0.0379352391274895,59.01639344262295,0.5902556005015022
twitter,249829509,141,2075,872,@PoliticalTicker:,30.74074074074074,121,0.21023302938196556,94.32624113475178,0.9386064861275829
twitter,249831237,41,249,107,@tot_tot,13.105263157894736,42,0.30365853658536585,68.29268292682927,0.7428655535194645
twitter,250340951,90,1783,479,@XChadballX,47.54666666666667,97,0.4451935081148564,73.33333333333333,0.6647805740261619
twitter,250447400,156,5098,1325,@vVv_Nynjatic,65.35897435897436,174,0.4216708023159636,97.43589743589743,0.952746533732967
twitter,250900294,156,1491,656,#SundayDrop,20.14864864864865,92,0.12332506203473946,93.58974358974359,0.9125369828581069
twitter,25179170,66,327,133,@FoxNews,11.084745762711865,41,0.15244755244755245,77.27272727272727,0.7762001426864533
twitter,252415267,203,3928,1056,@aesmes,39.676767676767675,127,0.19158171974832952,96.55172413793103,0.9541816581403556
twitter,253360762,226,1807,876,@aegies,16.50228310502283,81,0.07107177974434611,96.01769911504425,0.9537510873020818
twitter,25344777,53,653,314,@CIS_Final8_MBB:,25.607843137254903,71,0.47387518142235124,90.56603773584906,0.8941543615832591
twitter,253751053,147,928,377,@GutterMagic1,13.954887218045112,45,0.08647842698723325,89.1156462585034,0.8762886630353316
twitter,253863144,63,523,408,@ix_Diggy_xi,17.147540983606557,42,0.2677931387608807,93.65079365079364,0.908762998123265
twitter,254883790,207,1854,1093,@michellevisage,18.08780487804878,80,0.08695652173913043,95.16908212560386,0.9479703490112257
twitter,255790981,200,6996,1520,@sc2quotes,70.31155778894473,213,0.3515577889447236,93.5,0.8973894590001357
twitter,25649234,230,4173,1277,@clingermangw:,37.93636363636364,232,0.15845832542244162,94.34782608695652,0.9317346492102321
twitter,256497288,214,17930,1358,@lilmissrenner,168.3568075117371,355,0.786714053793164,98.13084112149532,0.9692496435756104
twitter,25650268,54,190,165,@TobyTurner,7.037037037037037,22,0.13277428371767994,96.29629629629629,0.9685185185185184
twitter,25755158,131,1701,558,@telltalegames,29.582608695652173,108,0.1997651203758074,86.25954198473282,0.827986335775116
twitter,2576401,222,1198,537,@mashable:,11.51923076923077,48,0.04883616648322531,92.7927927927928,0.9264905131479478
twitter,258145892,189,1668,651,#I,18.847457627118644,90,0.093887200270179,89.41798941798942,0.8816751268272451
twitter,258447233,66,950,328,#rural,30.158730158730158,76,0.4428904428904429,89.39393939393939,0.8429439784857968
twitter,2589521,177,3417,874,@skandelus,39.73255813953488,130,0.21937596302003082,96.045197740113,0.9576802828972178
twitter,258955239,15,57,61,@PARAMOREandMore,8.142857142857142,12,0.5428571428571428,86.66666666666667,0.7837566137566138
twitter,259288589,171,4440,893,@BBCBreakfast,52.23529411764706,164,0.30546955624355004,98.24561403508771,0.9744465897805734
twitter,259365099,35,122,71,@SmilePolitely:,8.133333333333333,22,0.20504201680672268,74.28571428571429,0.7007780874587598
twitter,259884200,42,675,310,@Egwenne,32.926829268292686,67,0.7839721254355401,85.71428571428571,0.7412483585622306
twitter,26083291,194,1955,620,@lydialeavitt,22.471264367816094,92,0.10442818225522141,85.56701030927834,0.8323537334985563
twitter,26103051,212,1378,924,@EricLeGrand52.,13.509803921568627,47,0.061611374407582936,94.33962264150944,0.9332018599135484
twitter,261973875,92,946,519,@HarmonyGrits,20.565217391304348,52,0.2259913999044434,95.65217391304348,0.9253828237202564
twitter,262310943,12,73,157,@wwejoshmathews,12.166666666666666,22,1.106060606060606,75.0,0.6933729464979465
twitter,26234692,79,307,186,@OWS_Live:,8.41095890410959,42,0.09964297306069458,86.07594936708861,0.8871006630500301
twitter,26286713,69,869,326,@tlemco,25.940298507462686,68,0.37041773231031544,94.20289855072464,0.916938357756829
twitter,263224927,168,2096,886,@dforster81,25.406060606060606,121,0.14941545480467636,97.02380952380952,0.9562616948037606
twitter,26335321,100,627,501,@HuffingtonPost:,13.483870967741936,48,0.12666666666666668,90.0,0.8961868131868133
twitter,26346966,79,1928,302,#amediting,49.43589743589744,128,0.6257708536189549,94.9367088607595,0.9388122268762362
twitter,265077741,109,2881,586,#3,52.862385321100916,131,0.48946653075093444,97.24770642201835,0.9587925633310043
twitter,26585095,84,614,464,#ParksandRec,14.795180722891565,87,0.17613310384394723,91.66666666666666,0.8738545201775538
twitter,26604704,207,821,662,@shiniesband...,12.43939393939394,84,0.038506636649312885,62.31884057971014,0.6325281803542673
twitter,266464616,198,2038,911,@BenFranken,22.77094972067039,131,0.10449674409065272,89.39393939393939,0.8897626923871025
twitter,267383914,156,3423,882,@lolrenaynay,45.03947368421053,169,0.28312655086848637,95.51282051282051,0.9269815724894153
twitter,268425888,129,1523,737,#ThatAwkwardMoment,23.984251968503937,95,0.1844718992248062,95.34883720930233,0.9518338489673306
twitter,269485905,151,1941,903,#Epic,26.408163265306122,91,0.17139072847682119,96.68874172185431,0.9641934285823478
twitter,269559495,101,894,500,#ff,18.244897959183675,58,0.17702970297029702,95.04950495049505,0.9349002497906168
twitter,26961048,205,2879,1229,@ADayLateFriend,29.68041237113402,108,0.1376853180296509,86.82926829268293,0.8430214428696375
twitter,275686563,69,1839,369,@MBMBaM:,53.30434782608695,107,0.7838874680306905,97.10144927536231,0.9532342980393085
twitter,27595997,54,303,150,@Betfair,12.12,28,0.21174004192872117,85.18518518518519,0.8971734892787524
twitter,276128869,113,2140,679,@OpTic_NaDeSHoT,38.55855855855856,111,0.3381795195954488,95.57522123893806,0.928973391377949
twitter,276843589,28,232,94,@yoyoha:,16.571428571428573,43,0.6137566137566137,96.42857142857143,0.9415572793455195
twitter,278181157,180,5968,810,@HookerForAsh,67.43502824858757,219,0.37045313469894475,93.33333333333333,0.8970404339555917
twitter,278311152,82,2261,473,@BrandonBeck:,57.24050632911393,122,0.6808190304125263,81.70731707317073,0.7265516802529746
twitter,27853708,230,1480,901,#ME3ending,14.94949494949495,72,0.05619897474843364,85.21739130434783,0.8427741133445935
twitter,279854450,47,443,265,@Totalbiscuit:,19.26086956521739,45,0.40980573543015725,91.48936170212765,0.8572233308383522
twitter,280329780,87,1833,486,@hello_alix,43.129411764705885,132,0.48997594226142743,95.40229885057471,0.9306867503395788
twitter,28205087,95,1376,667,@subway,28.96842105263158,70,0.3081746920492721,97.89473684210527,0.9680343118261796
twitter,283732062,171,5374,1146,@sickipediabot:,63.22352941176471,160,0.3697282421740626,97.07602339181285,0.9624693510655384
twitter,2841151,136,1391,683,@garywhitta:,21.905511811023622,90,0.15152505446623094,90.44117647058823,0.879902901520334
twitter,28490110,201,4864,1189,@Rlan2,50.144329896907216,169,0.24199004975124377,95.52238805970148,0.9506453639223857
twitter,285287229,186,4034,651,@Jacke_Nightmare:,43.61081081081081,138,0.23446672478930544,90.86021505376344,0.9290952681977448
twitter,28628055,101,1484,670,@Henderson_Joe,29.386138613861387,81,0.29386138613861384,98.01980198019803,0.9539144205934893
twitter,287519521,39,201,196,@Mamasp00n,11.166666666666666,34,0.27125506072874495,84.61538461538461,0.8653008211831741
twitter,2890961,57,554,202,@BrianJMoylan,20.90566037735849,57,0.34711779448621555,87.71929824561403,0.8369192815094999
twitter,289738351,188,2530,1121,#creative,28.268156424581004,152,0.1439299123904881,93.61702127659575,0.9375136088352618
twitter,290092792,239,3784,820,@RollingStone:,31.665271966527197,125,0.1330473612038958,99.16317991631799,0.9818270898923511
twitter,29016037,228,3186,1177,@Southbreak,28.446428571428573,151,0.12311616044516578,96.9298245614035,0.9462302315478113
twitter,29034979,91,553,399,@iphone_dev:,12.568181818181818,36,0.13504273504273503,94.5054945054945,0.931494389985152
twitter,291403100,109,787,272,@luizefs,17.488888888888887,61,0.13370710159700985,78.89908256880734,0.7590327697373822
twitter,292560337,97,2812,446,@WeasleyBR:,58.583333333333336,120,0.6039518900343642,95.87628865979381,0.9284700653884715
twitter,29357507,91,496,371,@Vermont,11.670588235294117,36,0.12112332112332112,87.91208791208791,0.8721312364256264
twitter,29514951,83,1684,640,@HawkenDanielle,43.74025974025974,92,0.49485747869526886,86.74698795180723,0.8029813176390406
twitter,296218728,91,1051,284,@ManiacMike69,26.275,94,0.25665445665445663,75.82417582417582,0.7319015448393956
twitter,297985585,48,552,370,@GrandsireESA:,23.0,59,0.48936170212765956,91.66666666666666,0.8982466323125761
twitter,298038575,142,2477,678,@garygannon,35.89855072463768,144,0.24742782938767355,95.77464788732394,0.943278691400894
twitter,30031265,157,1543,328,@BH_Event_Space,20.993197278911566,96,0.12600032663726932,92.35668789808918,0.9077057107448144
twitter,300842571,189,5801,1303,@ManaDrake:,61.386243386243386,191,0.32652257120342226,98.94179894179894,0.9708018456755477
twitter,30096240,222,653,458,#wildgrinders,7.727810650887574,40,0.02661937956055603,73.87387387387388,0.744889799301564
twitter,301297627,121,5686,868,@adnamaventura,93.98347107438016,186,0.7831955922865014,98.34710743801654,0.9593795147199152
twitter,30207757,199,5502,1417,@Dskews,57.61256544502618,178,0.27927516369727423,94.47236180904522,0.9272029455597984
twitter,30310904,99,1083,753,@sarahcuda:,22.102040816326532,74,0.22325293753865183,96.96969696969697,0.9625644401094668
twitter,30313925,157,4031,1480,@EPAgov's,51.35031847133758,181,0.32916870814959986,98.72611464968153,0.9788374688790447
twitter,30345417,153,2603,903,@MitchyD,34.25,97,0.2238562091503268,88.88888888888889,0.8772664370910587
twitter,303886358,125,3008,850,@CatsPajamasSC2:,49.31147540983606,138,0.3881290322580645,96.0,0.949783438024029
twitter,30393917,67,862,171,@seabassjtv,28.262295081967213,74,0.38986883763003166,16.417910447761194,0.5235366373225676
twitter,306445007,236,8180,1704,#Avengers,70.51724137931035,307,0.2949873782906599,96.1864406779661,0.9502200102792222
twitter,307458983,231,9938,1190,@CMPunk,87.17543859649123,240,0.3741012610577828,96.96969696969697,0.9444576585361597
twitter,307478701,30,126,85,@AdamSchefter,9.0,20,0.2896551724137931,56.666666666666664,0.629567562067562
twitter,308220010,129,1089,644,@Krahu,17.015625,96,0.13190406976744187,97.67441860465115,0.9547262950081495
twitter,30824363,136,868,531,@CastleTV:,12.85925925925926,66,0.09455337690631808,97.79411764705883,0.9608940131812351
twitter,309096216,158,1307,800,@thelaundrybar,19.080291970802918,70,0.10537773119406595,85.44303797468355,0.8415782820726295
twitter,30970675,71,467,175,@stocktwits50,14.59375,44,0.1879275653923541,85.91549295774648,0.8387837705229599
twitter,311227912,35,276,84,@Atzomatic,15.771428571428572,49,0.4638655462184874,91.42857142857143,0.872524555039551
twitter,31153819,233,1948,743,@milk,17.789954337899545,86,0.07207340535740714,93.13304721030042,0.9256181217540218
twitter,31179985,94,578,433,@StumbleUpon:,12.565217391304348,48,0.1322351864561885,96.80851063829788,0.963926499032882
twitter,312284236,172,3553,624,#VaiCorinthians,42.04733727810651,119,0.24160206718346253,97.09302325581395,0.9685949524267455
twitter,31246395,223,3510,859,@MarianaKalina,31.47982062780269,135,0.14180099381893105,99.55156950672645,0.9910994741186727
twitter,312805417,228,3928,1016,@alilovescameron,34.76106194690266,133,0.15178916454130922,98.24561403508771,0.9772119955193214
twitter,31313454,76,461,299,@boomblastica,12.985915492957746,39,0.1617543859649123,89.47368421052632,0.8983299595141702
twitter,31317273,168,2231,477,@Nickelback,27.714285714285715,149,0.15903906472768747,85.11904761904762,0.8116564467673367
twitter,313359626,183,1874,518,@KIKSTYO:,21.417142857142856,117,0.11253227646670269,94.53551912568307,0.9338143394557887
twitter,314038032,105,1321,543,@missharvey,25.650485436893202,84,0.24194139194139194,93.33333333333333,0.891417458205896
twitter,314316607,235,15957,1450,@Pollynoble:,135.80425531914895,352,0.5803600654664485,99.14893617021276,0.9745530302339191
twitter,31457243,40,303,199,@turntablefm,15.15,40,0.38846153846153847,95.0,0.9362197157246435
twitter,31464977,35,156,84,@Mercatus,10.4,40,0.26218487394957984,71.42857142857143,0.6875768043081821
twitter,31477674,169,4191,1334,@MrsWonanother,50.8,157,0.2952240067624683,95.85798816568047,0.9543400675779022
twitter,315418321,64,487,332,@VidThru:,15.709677419354838,41,0.24156746031746032,87.5,0.8343726464198693
twitter,31610343,133,3432,801,@facebook,52.396946564885496,159,0.39097744360902253,96.2406015037594,0.9478021319304453
twitter,31631020,127,1518,701,@thijs,25.09090909090909,98,0.18972628421447318,91.33858267716536,0.8702098457429206
twitter,317313520,208,4204,1649,@VirtualAstro,41.21568627450981,164,0.19528056484578224,96.63461538461539,0.9651062018450483
twitter,318760490,106,1123,484,@FaZeClan,22.918367346938776,89,0.2017969451931716,90.56603773584906,0.8915035063188036
twitter,31949053,211,2880,972,@turbobeta,28.8,127,0.12999322951929587,93.8388625592417,0.9344961938384629
twitter,320527944,76,162,157,#WTF,4.984615384615385,43,0.056842105263157895,76.31578947368422,0.7820505435956512
twitter,321620987,76,558,400,@filmbreak_,14.68421052631579,57,0.1957894736842105,94.73684210526315,0.9498673782721456
twitter,321652589,57,733,394,@xutech,25.719298245614034,73,0.4592731829573935,96.49122807017544,0.9272933952582169
twitter,32289713,73,372,209,@kanto94,10.191780821917808,35,0.1415525114155251,95.8904109589041,0.9681506849315068
twitter,324201646,29,238,101,@hayleybebada:,16.413793103448278,29,0.5862068965517241,93.10344827586206,0.8404204559406565
twitter,3245291,200,2373,890,@makielab,24.338461538461537,111,0.1192462311557789,96.5,0.9546066934915846
twitter,324544865,156,2939,880,@TFarrell88,37.92258064516129,181,0.24309346567411083,98.71794871794873,0.9913136380527684
twitter,3253671,156,3942,1005,@zh1nt0,53.63265306122449,174,0.3260545905707196,91.66666666666666,0.89633815047034
twitter,32547856,169,2569,725,#wishfulthinking,30.951807228915662,110,0.1809664694280079,97.0414201183432,0.9509225432291064
twitter,32574761,106,556,334,@LesEchos,11.346938775510203,37,0.09991015274034142,85.84905660377359,0.8618804899107487
twitter,326259198,184,2511,995,@DarvinTV,28.05586592178771,147,0.1491446899501069,95.65217391304348,0.9522464807341164
twitter,33060624,44,196,168,#EDCNY,8.909090909090908,21,0.20718816067653276,93.18181818181817,0.9040681948770185
twitter,33080832,111,366,211,@ladygaga,7.106796116504855,33,0.05995085995085995,87.38738738738738,0.8663520606998868
twitter,33097148,210,2502,1319,#beauty,24.895522388059703,117,0.11401230348598769,94.28571428571428,0.9309660696227804
twitter,333021748,95,2634,637,@ParamoreEh,56.04255319148936,113,0.5899216125419933,92.63157894736842,0.8650330300417467
twitter,3338681,78,331,202,@JoshuaGR,10.852459016393443,35,0.11022311022311022,70.51282051282051,0.6895167371787108
twitter,333881828,18,95,90,@MousePena,11.176470588235293,24,0.6209150326797386,11.11111111111111,0.4049354154617312
twitter,333966373,193,1404,731,@jet136:,15.428571428571429,105,0.07577720207253887,93.26424870466322,0.9306937242014293
twitter,33511585,161,3200,670,@harvestmooncoop:,40.25157232704402,135,0.2484472049689441,97.51552795031056,0.9586721600680302
twitter,33612973,217,4089,969,@Gusttavo_lima,37.861111111111114,189,0.17447516641065028,98.61751152073732,0.9813980670164424
twitter,33617320,148,2400,1012,@donwallacek106:,32.87671232876713,135,0.2206287920573635,97.2972972972973,0.9425729946214215
twitter,336463060,219,4035,1310,@JamesOhlen:,37.1889400921659,185,0.16903355536006032,98.17351598173516,0.9714303965012013
twitter,33794839,17,71,99,@UNICEF,9.466666666666667,17,0.5220588235294118,70.58823529411765,0.6827298614495846
twitter,338017544,196,3925,891,#vaginalfantasy,41.09947643979058,149,0.2053898482469911,95.91836734693877,0.9452104015094411
twitter,33806113,78,885,324,@daytrotter,23.6,57,0.2947052947052947,93.58974358974359,0.9039932180617811
twitter,33868543,85,857,457,@necrosofty:,20.902439024390244,77,0.2400560224089636,92.94117647058823,0.9087411902974329
twitter,34242979,212,4470,1693,@ESAHerschel:,42.98076923076923,167,0.19985692569078065,93.86792452830188,0.9230192490674887
twitter,34416153,150,3062,1063,@animalag,41.37837837837838,122,0.2740044742729307,91.33333333333333,0.8805311668949092
twitter,344966590,159,2626,1070,#SCV,35.013333333333335,114,0.20905978823342092,93.08176100628931,0.9247872376319173
twitter,345569115,72,792,470,@TheIlluminati:,22.956521739130434,57,0.30985915492957744,91.66666666666666,0.9163439475830929
twitter,34805698,11,47,73,@adamkovic:,9.4,17,0.8545454545454545,81.81818181818183,0.7689191379030952
twitter,348851602,134,3068,891,@OhWonka:,46.13533834586466,114,0.34429356974525865,97.01492537313433,0.9515562165049372
twitter,35012277,194,2839,1369,@farcry,30.691891891891892,114,0.1516478820575824,94.3298969072165,0.9311272136538751
twitter,35012599,245,3248,1038,#YouKnowYouAreOld,27.066666666666666,139,0.10866510538641687,97.14285714285714,0.963857452247493
twitter,351092905,239,5806,1552,@LeighFrancis,49.836909871244636,171,0.20414190780914876,96.65271966527197,0.9572732436228306
twitter,35166642,79,622,346,@ImSparten:,16.36842105263158,70,0.20188250567997404,93.67088607594937,0.9072715114397506
twitter,353767514,134,1982,775,@playstation,29.804511278195488,111,0.22242172595668275,94.02985074626866,0.9297313937600842
twitter,35432497,249,1631,378,@GoddessOSarcasm,14.182608695652174,114,0.052824200025910095,91.16465863453816,0.9075121498395584
twitter,355823615,52,463,282,@MundialParamore:,18.52,46,0.3491704374057315,92.3076923076923,0.9076958093385399
twitter,356897757,58,52,76,#Skyrim,3.7142857142857144,10,0.03145795523290986,48.275862068965516,0.4827586206896552
twitter,356963,134,705,247,@BenBlacker:,11.19047619047619,95,0.0791156996970037,92.53731343283582,0.922472225339468
twitter,35726059,214,7799,1647,@Fluff719,73.2300469483568,240,0.3421964810670879,98.5981308411215,0.9825312628048701
twitter,358845982,53,888,300,#Parawhores,34.8235294117647,64,0.6444121915820029,90.56603773584906,0.8591781141479928
twitter,35926608,157,5554,970,@kperlee,73.07894736842105,203,0.45353584844030703,91.0828025477707,0.8932508217744076
twitter,359791673,67,625,349,@xsmashx88x,19.23076923076923,50,0.2826775214834916,91.04477611940298,0.8923013322260467
twitter,360025190,54,1065,451,#MashableAwards,39.44444444444444,96,0.7442348008385744,96.29629629629629,0.9493506578473911
twitter,360210947,86,1211,494,@forsakenmango,29.901234567901234,76,0.33132694938440493,88.37209302325581,0.8392266894128858
twitter,364664695,38,460,242,@deathlyiam,24.210526315789473,47,0.6543385490753911,92.10526315789474,0.9299471627189559
twitter,36475508,219,3167,525,@capuSSYNO.,29.324074074074073,169,0.13267144233588873,97.71689497716895,0.9569878102386811
twitter,36544954,72,402,289,#futureofmoney,12.181818181818182,44,0.1572769953051643,86.11111111111111,0.8636788048552755
twitter,36618690,153,2761,754,@chococat,37.310810810810814,220,0.2374441004471964,84.31372549019608,0.8079823923195605
twitter,36629388,214,7053,1975,@IRachelLara:,66.5377358490566,220,0.3094642622087666,98.13084112149532,0.9736505020092404
twitter,368018677,96,438,337,@xx_bitch:,10.95,42,0.09605263157894736,76.04166666666666,0.7514564195131274
twitter,36836787,170,2189,746,@tastefullykims,26.695121951219512,144,0.152384267316394,92.94117647058823,0.8911074036869131
twitter,36953510,77,795,197,@Gazmaz,20.649350649350648,74,0.271701982228298,96.1038961038961,0.9540496202100079
twitter,37103386,209,5914,1286,#CISPA.,60.3469387755102,179,0.2720831799779168,92.82296650717703,0.9139655068871906
twitter,37112942,99,719,466,@MyronMarten,15.297872340425531,76,0.1482168625025768,91.91919191919192,0.9013829088018477
twitter,37170886,216,4372,1054,#GRFS,41.24528301886792,187,0.18828596037898362,97.22222222222221,0.9582035337338141
twitter,37201612,178,1394,643,#sorry,16.209302325581394,118,0.08849108106392434,94.9438202247191,0.9385219496512441
twitter,372765570,190,1037,756,@ochocinco:,11.988439306358382,78,0.05775549986076302,89.47368421052632,0.8898486412108704
twitter,374007416,139,638,342,@thunderchikin:,10.126984126984127,34,0.06652069648628924,87.76978417266187,0.8889688249400479
twitter,37723441,140,1705,474,@hitRECordJoe,25.639097744360903,93,0.17523124357656733,91.42857142857143,0.9109009182962152
twitter,377662213,140,801,460,@PlayStation,12.323076923076924,50,0.08232271325796506,91.42857142857143,0.9069439011799559
twitter,37792861,87,1119,523,@BBiebel,25.724137931034484,99,0.2991178829190056,97.70114942528735,0.9611603770309863
twitter,378494343,226,1227,825,#fail,12.088669950738916,78,0.04825958702064897,87.61061946902655,0.8760639047985487
twitter,37899473,128,940,327,@TPO_Hisself:,15.798319327731093,67,0.1156496062992126,91.40625,0.9108000982067133
